host_id,host_name,host_location,host_is_superhost,host_neighbourhood,host_listings_count
4727804,"Matthijs","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
21924177,"Melanie","Amsterdam, North Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
6668266,"Jasja","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
20168660,"Mareijn & Jeanine","Amsterdam, North Holland, The Netherlands","f","Nieuwendam-Noord",1
13176125,"Roel And Georgia","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
6365162,"Mart","Amsterdam, North Holland, The Netherlands","f","Zeeburg",1
1256454,"Lana","Amsterdam, North Holland, The Netherlands","f","Landelijk Noord",1
2452042,"Christine","Amsterdam, North Holland, The Netherlands","f","Volewijck",1
10500854,"Fransien","Amsterdam, North Holland, The Netherlands","f","Slotermeer-Noordoost",1
6343999,"Anneke","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
21257371,"Greta","Amsterdam, North Holland, The Netherlands","f","Amsterdam Centrum",1
4946643,"Sytze","Amsterdam, North Holland, The Netherlands","f","Westelijke Eilanden",1
7852606,"Carien","Amsterdam, North Holland, The Netherlands","f","Oud-Zuid",1
10484350,"Paul","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
14810435,"Elena","Amsterdam, North Holland, The Netherlands","f","Weesperbuurt en Plantage",1
9476836,"Barbara","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
7994682,"Anne","Amsterdam, North Holland, The Netherlands","f","Stadionbuurt",1
5473036,"Peter","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
9590993,"Sander","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
19056051,"Rosanne","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
12326361,"Nicolette","Amsterdam, North Holland, The Netherlands","f","Volewijck",1
18665885,"Ginte","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
7868862,"Enrico","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
19766324,"Jet","Amsterdam, North Holland, The Netherlands","f","Zeeburg",1
11891557,"Jaap","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
16560270,"Pablo","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
17609360,"Jeroen","Amsterdam, North Holland, The Netherlands","f","Oud-Zuid",1
12412642,"Alexis","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
5873923,"Roos","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
22907749,"Jonathan","Amsterdam, North Holland, The Netherlands","f","Stadionbuurt",1
20163303,"Stephanie","Amsterdam, North Holland, The Netherlands","f","Stadionbuurt",1
12343147,"Hermen","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
13014846,"Karlijn","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
13189460,"Daphne","Amsterdam, North Holland, The Netherlands","f","IJplein en Vogelbuurt",1
4880721,"Aline","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
12349019,"Davide","Amsterdam, North Holland, The Netherlands","f","Amsterdam Centrum",1
4876295,"Bart","Amsterdam, North Holland, The Netherlands","f","Oostzanerwerf",1
18302677,"Desmond","Amsterdam, North Holland, The Netherlands","f","Museumkwartier",1
12051854,"Roos","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
5495401,"Martijn","Amsterdam, North Holland, The Netherlands","f","Zeeburg",1
16316077,"Roy","Amsterdam, North Holland, The Netherlands","f","Oud-Zuid",1
8642237,"Simone","Amsterdam, North Holland, The Netherlands","f","Buitenveldert-West",1
10763883,"Monique","Amsterdam, North Holland, The Netherlands","f","Oud-Zuid",1
21516047,"Marloes","Amsterdam, North Holland, The Netherlands","f","Volewijck",1
20721392,"Thomas","Amsterdam, North Holland, The Netherlands","f","Amsterdam Centrum",1
18995326,"Pedro","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
10657131,"Michiel","Amsterdam, North Holland, The Netherlands","f","Tuindorp Buiksloot",1
20030188,"Felicia","Amsterdam, North Holland, The Netherlands","f","Museumkwartier",1
5147287,"Stephanie","Amsterdam, North Holland, The Netherlands","f","Slotermeer-Zuidwest",1
13685175,"Collin","Amsterdam, North Holland, The Netherlands","f","Oostzanerwerf",1
10257732,"Roos","Amsterdam, North Holland, The Netherlands","f","Landelijk Noord",1
11411952,"Ekim","Amsterdam, North Holland, The Netherlands","f","Volewijck",1
8780994,"Christine","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
21167927,"Kai","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
6874702,"Tony","Amsterdam, North Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
15927385,"Jan-Jaap","Amsterdam, North Holland, The Netherlands","f","Stadionbuurt",1
9137105,"Leontien","Amsterdam, North Holland, The Netherlands","f","IJplein en Vogelbuurt",1
2541138,"Caro","Amsterdam, North Holland, The Netherlands","f","Oost",1
11256810,"Britta","Amsterdam, North Holland, The Netherlands","f","Kadoelen",1
7820654,"Rachel","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
7807750,"Eva","Amsterdam, North Holland, The Netherlands","f","Zeeburg",1
6443889,"Pauline","Amsterdam, North Holland, The Netherlands","f","Slotermeer-Noordoost",1
23333689,"Eline","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
6952292,"Thomas","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
18653842,"Jetse","Amsterdam, North Holland, The Netherlands","f","Oostzanerwerf",1
20897589,"Moniek","Amsterdam, North Holland, The Netherlands","f","Oud-Zuid",1
3671185,"Marthe","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
15019907,"Ireen","Amsterdam, North Holland, The Netherlands","f","Tuindorp Oostzaan",1
18028902,"Isabelle","Amsterdam, North Holland, The Netherlands","f","Buitenveldert-West",1
5348518,"Erika","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
18879356,"Marije","Amsterdam, North Holland, The Netherlands","f","Oost",1
9133733,"Sara","Amsterdam, North Holland, The Netherlands","f","Kadoelen",1
19317755,"Tim","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
3473887,"Bart","Amsterdam, North Holland, The Netherlands","f","De Wallen",1
12440992,"Rebekka","Amsterdam, North Holland, The Netherlands","f","Oost",1
9621815,"Max","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
15900652,"Marit","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
17721746,"Alina","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
16017723,"Lj","Amsterdam, North Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
7828148,"Frederieke","Amsterdam, North Holland, The Netherlands","f","Amsterdam Centrum",1
10585457,"Douwke","Amsterdam, North Holland, The Netherlands","f","Tuindorp Oostzaan",1
11235499,"Leo","Amsterdam, North Holland, The Netherlands","f","Oost",1
5687850,"Femke","Amsterdam, North Holland, The Netherlands","f","Museumkwartier",1
17455825,"Marwa","Amsterdam, North Holland, The Netherlands","f","Osdorp",1
20561264,"Moniek","Amsterdam, North Holland, The Netherlands","f","Stadionbuurt",1
2501797,"Alexandra","Amsterdam, North Holland, The Netherlands","f","Volewijck",1
1336492,"Lori","Amsterdam, North Holland, The Netherlands","f","Buitenveldert-West",1
6069447,"Lisa","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
6564720,"Barnaby & Annelie","Amsterdam, North Holland, The Netherlands","f","Nieuwendam-Noord",1
1847296,"Gabrielle","Amsterdam, North Holland, The Netherlands","f","Stadionbuurt",1
16609812,"Polly","Amsterdam, North Holland, The Netherlands","f","Buiksloterham",1
17632270,"Daan","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
21512144,"Ruben","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
16451115,"Athena","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
19011094,"Uschka En Maarten","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
5184617,"Jakobus","Amsterdam, North Holland, The Netherlands","f","Amsterdam Centrum",1
16763265,"Matthijs","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
5022420,"Guido","Amsterdam, North Holland, The Netherlands","f","Banne Buiksloot",1
2941133,"Bente","Amsterdam, North Holland, The Netherlands","f","Oost",1
4218802,"Farid And Bintang","Amsterdam, North Holland, The Netherlands","f","Buitenveldert-West",1
5419414,"MarÃ­a","Amsterdam, North Holland, The Netherlands","f","Osdorp",1
22981553,"Oliver","Amsterdam, North Holland, The Netherlands","f","Zeeburg",1
3678527,"Lidewij","Amsterdam, North Holland, The Netherlands","f","Overtoomse Veld",1
6337975,"Bart","Amsterdam, North Holland, The Netherlands","f","Slotermeer-Noordoost",1
4938413,"Jorgen","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
20452909,"Ozzy","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
16178804,"Nathaniel & Na'amah","Amsterdam, North Holland, The Netherlands","f","Buitenveldert-Oost",1
8611818,"Romy","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
15483825,"Ellen","Amsterdam, North Holland, The Netherlands","f","Tuindorp Buiksloot",1
13606034,"Marieleen","Amsterdam, North Holland, The Netherlands","f","Kadoelen",1
19372169,"Britt","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
6871370,"Sam","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
11033367,"Carolien","Amsterdam, North Holland, The Netherlands","f","Oost",1
10647074,"Carina","Amsterdam, North Holland, The Netherlands","f","Museumkwartier",1
20299904,"Loes","Amsterdam, North Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
14407432,"Laura","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
6776455,"Evelyn","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
23410321,"Demi","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
13176337,"Adri","Amsterdam, North Holland, The Netherlands","f","Zeeburg",1
16566063,"Mark","Amsterdam, North Holland, The Netherlands","f","Amsterdam Centrum",1
10892980,"Barbara","Amsterdam, North Holland, The Netherlands","f","Oost",1
6994395,"Katy","Amsterdam, North Holland, The Netherlands","f","Osdorp",1
2329053,"Boris","Amsterdam, North Holland, The Netherlands","f","Oost",1
5687903,"Marja","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
21744262,"Bo","Amsterdam, North Holland, The Netherlands","f","Osdorp",1
4387197,"Rob","Amsterdam, North Holland, The Netherlands","f","Buiksloterham",1
1864193,"Suus@Wally","Amsterdam, North Holland, The Netherlands","f","Westelijke Eilanden",1
7112490,"Margreet","Amsterdam, North Holland, The Netherlands","f","Weesperbuurt en Plantage",1
16436827,"Linda","Amsterdam, North Holland, The Netherlands","f","Slotermeer-Zuidwest",1
15409796,"Floor","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
10688498,"Anja","Amsterdam, North Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
7091399,"Jaco","Amsterdam, North Holland, The Netherlands","f","Slotervaart",1
5350299,"Frank","Amsterdam, North Holland, The Netherlands","f","Stadionbuurt",1
16944484,"Ray","Amsterdam, North Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
21328571,"Amber","Amsterdam, North Holland, The Netherlands","f","Slotermeer-Noordoost",1
843138,"Sandra","Amsterdam, North Holland, The Netherlands","f","Landelijk Noord",1
9681666,"Joanneke","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
20924817,"CornÃ©","Amsterdam, North Holland, The Netherlands","f","Watergraafsmeer",1
11210615,"Gabriel","Amsterdam, North Holland, The Netherlands","f","Weesperbuurt en Plantage",1
10472565,"Elif","Amsterdam, North Holland, The Netherlands","f","Oost",1
1899598,"Bob & Lisa","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
13881192,"Michiel","Amsterdam, North Holland, The Netherlands","f","Overtoomse Veld",1
6012116,"Annelous","Amsterdam, North Holland, The Netherlands","f","Volewijck",1
21552532,"Salvoandrea","Amsterdam, North Holland, The Netherlands","f","Nieuwendammerdijk en Buiksloterdijk",1
7986155,"Daniel","Amsterdam, North Holland, The Netherlands","f","Oud-Zuid",1
5996778,"Jumoke","Amsterdam, North Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
19114107,"Duco","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
20391302,"Anitra","Amsterdam, North Holland, The Netherlands","f","Overtoomse Veld",1
9833960,"Rene","Amsterdam, North Holland, The Netherlands","f","Oost",1
10726633,"Sarah","Amsterdam, North Holland, The Netherlands","f","Buitenveldert-West",1
15425737,"Geert","Amsterdam, North Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
9691940,"Nicolaas","Amsterdam, North Holland, The Netherlands","f","Banne Buiksloot",1
8467383,"Coen","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
19177134,"Nikki","Amsterdam, North Holland, The Netherlands","f","Oost",1
23885056,"Alexander","Amsterdam, North Holland, The Netherlands","f","Oost",1
14979818,"Frank","Amsterdam, North Holland, The Netherlands","f","Frederik Hendrikbuurt",1
5011601,"Charlotte","Amsterdam, North Holland, The Netherlands","f","Tuindorp Oostzaan",1
922787,"Nanna","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
4724613,"Cindy","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
6896341,"Olaf And Quirine","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7224365,"Roos","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
6351011,"Olga","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7831648,"Ids & Sophie","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
10585553,"Joost","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
8226123,"Guido","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5328515,"Sandra","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
11798018,"Suzanne","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5376351,"Oliver","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
14366013,"Anik","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
15038857,"Jakob","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
16240153,"Gera","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
16886502,"Stephanie","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
18450996,"Jordis","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
18530408,"Pieter","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
17187104,"Johan & Sandra","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
20115955,"Bart","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
20297872,"Ruud","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
20805959,"Pascal","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5330248,"Ellis","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
6613091,"Anieka","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
11871654,"Jacomine","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
22605509,"Sander","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
15466411,"Annabel","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
15042041,"Sassie","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
8432897,"Franca","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
19047558,"Jesse","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
8362084,"Bob","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7780944,"Simone & George","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
18150638,"Anne","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
14087019,"Sanne","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7210540,"Bram En Danielle","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5917068,"Alice","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
8174063,"DaniÃ«lla","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
1619515,"Tobias","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5809162,"Beril","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5451670,"Sophie","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
8179509,"Rodrigo","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
10657901,"Thijs","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
15775832,"Sander","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
11860663,"Emilie","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
14643524,"Marjoleine","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5749898,"Friso","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
6260249,"Chantalle","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7416137,"Maarten","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
23064080,"Ewoud","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
4919633,"Marte","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7381436,"Claire","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
11655520,"Oscar","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
6442350,"Ceciel","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
10176342,"Emily","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
17229602,"Sebastian","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7519321,"Pauline","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
16006750,"Wencke","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
22393002,"Charlotte","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
10164226,"Zinzi","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
6986176,"Esmee","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
5327999,"Thera","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
1420406,"Milan & Yael","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
8085694,"Adrian","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
6840474,"Berith","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
7689713,"Keesjan  Visser","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
18433225,"Halbo","Amsterdam, North Holland, The Netherlands","f","Hoofddorppleinbuurt",1
3775031,"Teresa","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5115647,"Jonas","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5472530,"Ellen & Arno","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5617295,"Marc","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5935980,"Richarda","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6175262,"Jonathan","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6225831,"Marcel","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
506601,"Joris","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6522776,"Tjebbe","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6890441,"Joris","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
4991421,"Yvonne & Paul","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
7503543,"Lisette","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
7867565,"Julia","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
9434039,"Mark","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5673746,"Huib","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
2740598,"Florine","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5953322,"Marit","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
11994755,"Floris","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
14047320,"Emilie","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
2204967,"Tanya","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
7703093,"Patrick","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
14921457,"Ted","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
12203707,"Maria-Alexandra","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
8085038,"Rod","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
13248554,"Lauren","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
11072866,"Anne","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
16941746,"Roos","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
16990973,"Rene","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
17069976,"Marja","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
17137975,"Hannah","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
17241555,"Vincent","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
20817250,"Niels","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
20842484,"Anton","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
20921327,"Hermann","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
20140918,"Anna","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
9529332,"Jan","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
505359,"Anna","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
21716808,"Nico","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
7937328,"Quirijn","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
17321895,"Alexander","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5667266,"Omer","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
312454,"Rachel","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
13526671,"Floor","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5982717,"Sebo","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
15799675,"The Jeltes Family","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
3763801,"Maaike","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
3680752,"Jessica","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
20306026,"Hugo","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
3875358,"Jan","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
4763035,"Kolja","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
7002893,"Hans","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
16805754,"Jorrit","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
8377891,"Hidde","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6268644,"Mitch","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
9757302,"Viv (Welcome Back)","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
10107248,"Marjo","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
10987505,"Max","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
12125867,"Artie","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6478962,"Anouk","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
19431939,"Charlotte","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
4897970,"Inge","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
7584468,"Veronique","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5292905,"Judith En Vince","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
11647798,"Wieteke","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
9084753,"Michel","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
17132281,"Paul","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
21997322,"Joost","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
2989021,"Esther","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6380486,"Deene","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
23728815,"Patricia","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
4884502,"Martijn","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
1282144,"Giancarlo","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5902110,"Maximiliaan","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
6739792,"Sander","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
9420380,"Esther","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5614896,"Eliane","Amsterdam, North Holland, The Netherlands","f","Grachtengordel",1
5788956,"Pieter","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
4918024,"Nicolas","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
6666198,"Sandrina","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
7454957,"Joep","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
9181817,"Kasia","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
9781872,"Derk","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
3145131,"Coen & Simone","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
12919491,"Tom","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
13181512,"Floris","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
12946991,"Stefanie","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
14028714,"Jacob","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
8241204,"Quirine","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
15702595,"Jeffrey & Iris","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
14581356,"Rogier","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
16322922,"Cindy En Marc","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
13818262,"Palmyra","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
12263438,"Jolien","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
13535719,"Martijn","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
412277,"Sean","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
18855095,"Karolin","Amsterdam, North Holland, The Netherlands","f","Rivierenbuurt",1
